transaction_id,customer_id,amount,currency,payment_method,card_bin,issuing_bank,card_type,checkout_abandoned,reached_payment_page,payment_pending,pending_duration_minutes,failed_payment,decline_reason,decline_code,failure_timestamp,day_of_week,day_of_month,is_near_payday,retry_attempt_number,consecutive_failure_count,escalated_to_human,customer_tenure_days,customer_ltv,prior_failed_payments_count,prior_retry_success_rate,retry_timestamp,hours_since_failure,recovered
671016137963,cust_LXWBqz8I5HZCQT,1972.14,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,304,3791.47,0,,,,False
559802017237,cust_400wgOMpYGUEih,870.38,INR,upi,,,,True,True,False,,False,,,,,,,,,False,245,496.45,1,0.76,,,True
507958632043,cust_SCaxcG4kBfPIam,1473.06,INR,card,400013,HDFC,debit,False,,False,,True,insufficient_funds,51,2026-08-25 00:00:00,Tuesday,25.0,True,3.0,3.0,True,718,781.34,2,,2026-08-25 00:24:00,0.4,False
485247795819,cust_9vJ0oxDJOCQrb9,1552.1,INR,card,417612,Kotak,credit,True,False,False,,False,,,,,,,,,False,41,5810.17,1,0.7,,,False
908722060910,cust_oqso9QZYCrjLtN,1836.38,INR,upi,,,,False,,False,,False,,,,,,,,,False,124,5205.13,0,,,,True
681688322234,cust_VGeFfJHeJoOYSa,697.96,INR,card,607332,SBI,debit,True,True,False,,False,,,,,,,,,False,63,399.62,0,0.82,,,False
397795476230,cust_l57Nj6IuO8K2Fr,1843.84,INR,upi,,,,True,False,False,,False,,,,,,,,,False,1115,1132.54,0,0.32,,,False
006243343937,cust_ggWaaPBHAMp2MY,923.85,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-17 11:00:00,Wednesday,17.0,False,5.0,5.0,True,243,5637.5,0,0.15,2026-06-18 12:06:00,25.1,False
836616054579,cust_PMo50FsLQpl2Lv,3662.21,INR,upi,,,,True,True,False,,False,,,,,,,,,False,53,1208.31,0,0.24,,,False
556228031944,cust_KJi7OZLnaBmMkY,2256.06,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-30 04:00:00,Thursday,30.0,True,3.0,3.0,False,1319,1128.96,0,0.29,2026-07-30 12:06:00,8.1,True
741917549959,cust_UOu53BySRerG1I,1764.13,INR,upi,,,,False,,True,46.9,False,,,,,,,,,False,173,5102.86,2,0.26,,,False
780600848924,cust_2CmPSZiDRIM2gn,879.65,INR,upi,,,,True,False,False,,False,,,,,,,,,False,245,2028.72,1,,,,False
775852770847,cust_OSf3wDvQTYbY4Q,1647.06,INR,upi,,,,False,,True,54.9,False,,,,,,,,,False,123,2589.28,2,,,,True
081433861434,cust_aTZsQEXf3Lx87E,2338.35,INR,card,400012,HDFC,debit,True,True,False,,False,,,,,,,,,False,371,2823.81,0,,,,True
190566671346,cust_EnxTDVwdfdta7x,5398.76,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-07-22 08:00:00,Wednesday,22.0,False,3.0,3.0,True,242,1024.32,0,0.52,2026-07-25 17:12:00,81.2,False
817334379923,cust_NTwF2yS8YVuu1C,1790.67,INR,upi,,,,False,,False,,False,,,,,,,,,False,466,2634.25,1,0.15,,,True
584566671022,cust_E5dV3Q6q4eMt2M,1094.77,INR,card,524105,Axis,credit,False,,False,,False,,,,,,,,,False,23,2089.36,1,0.43,,,True
281602958000,cust_o1rjxriHiLmjDj,749.72,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-12 20:00:00,Friday,12.0,False,4.0,4.0,True,371,3459.74,3,0.25,2026-06-14 01:30:00,29.5,False
845896608033,cust_nBRNtp3FaBNfBM,57.22,INR,card,607332,SBI,credit,False,,False,,True,insufficient_funds,51,2026-07-30 14:00:00,Thursday,30.0,True,3.0,3.0,False,141,905.84,1,0.4,2026-07-30 23:36:00,9.6,True
078030646033,cust_9X14XqphoVLhgt,1338.21,INR,upi,,,,False,,False,,False,,,,,,,,,False,93,2832.69,3,0.39,,,True
795158553494,cust_5U3PyeippVgDWn,1360.0,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-01 11:00:00,Wednesday,1.0,True,1.0,1.0,False,475,4894.35,0,0.28,2026-07-02 14:30:00,27.5,True
349847357679,cust_ph8ucIy5dcqscO,2499.69,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-08 07:00:00,Monday,8.0,False,1.0,1.0,False,77,2566.72,1,0.29,2026-06-10 00:36:00,41.6,False
632569506013,cust_m9bJCyMXu0GD65,404.14,INR,upi,,,,True,False,False,,False,,,,,,,,,False,301,8635.98,4,,,,False
743784904285,cust_KdgFcw3dTuWmdX,823.43,INR,upi,,,,True,True,False,,False,,,,,,,,,False,886,471.91,0,0.16,,,False
777569497818,cust_D9n1Qs3SJv3xxl,2155.84,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-08-10 05:00:00,Monday,10.0,False,3.0,3.0,True,104,2612.04,0,,2026-08-13 11:36:00,78.6,False
244272112665,cust_OA9Bi75DV01ySI,822.65,INR,card,508227,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-08-21 04:00:00,Friday,21.0,False,5.0,5.0,True,1112,350.78,3,0.39,2026-08-25 07:42:00,99.7,False
033561347264,cust_wReI1l9RpZZJRQ,993.48,INR,card,524104,Axis,debit,False,,False,,True,insufficient_funds,51,2026-08-08 13:00:00,Saturday,8.0,False,4.0,4.0,True,189,1499.34,0,0.55,2026-08-08 17:42:00,4.7,False
373629910798,cust_cXMdH74ZyrtAXN,713.0,INR,card,524105,Axis,credit,True,False,False,,False,,,,,,,,,False,734,5419.71,1,0.49,,,False
147174950856,cust_RRKvdvEcSNM107,459.6,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,200,1223.49,0,0.19,,,True
883445300737,cust_jDYFfvIIieoMmt,1586.34,INR,card,417612,Kotak,debit,False,,False,,True,insufficient_funds,51,2026-07-28 10:00:00,Tuesday,28.0,True,2.0,2.0,False,134,5374.53,3,0.2,2026-07-28 19:30:00,9.5,True
096053789308,cust_FuOloAXx2mV6wc,1506.2,INR,card,400013,HDFC,credit,True,False,False,,False,,,,,,,,,False,342,2806.96,0,0.32,,,False
883293413188,cust_uUrQPHLHhvLNes,374.33,INR,card,417612,Kotak,debit,False,,False,,True,insufficient_funds,51,2026-06-15 23:00:00,Monday,15.0,False,1.0,1.0,False,15,2067.89,1,0.84,2026-06-18 19:24:00,68.4,True
855010767709,cust_t7GWo8tXRoSCHI,1585.35,INR,card,508227,ICICI,credit,False,,False,,False,,,,,,,,,False,182,2066.46,1,0.24,,,True
568168434623,cust_Kjjmt27txoknOi,3308.94,INR,card,508228,ICICI,debit,False,,False,,True,insufficient_funds,51,2026-07-22 13:00:00,Wednesday,22.0,False,1.0,1.0,False,45,937.67,3,,2026-07-24 11:48:00,46.8,False
922496978446,cust_09hUq9uYgRrM1Y,234.25,INR,card,607332,SBI,credit,True,False,False,,False,,,,,,,,,False,35,1235.41,1,0.13,,,False
532061152516,cust_QOKTLt7pkk49bA,2510.45,INR,wallet,,,,True,False,False,,False,,,,,,,,,False,110,146.84,2,,,,False
031592154326,cust_8oRB0UPh4pPqsl,758.59,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,123,2719.92,4,0.71,,,True
397560900589,cust_mfMVTIrRPEmVbI,900.51,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-08-08 07:00:00,Saturday,8.0,False,4.0,4.0,True,319,946.62,3,0.27,2026-08-10 01:42:00,42.7,False
899865536771,cust_Ec99ENQ522WJzr,2014.58,INR,card,400014,HDFC,credit,False,,False,,True,insufficient_funds,51,2026-06-27 21:00:00,Saturday,27.0,True,2.0,2.0,False,207,945.12,3,0.28,2026-06-29 11:48:00,38.8,True
494102735431,cust_axTqIpzfe2diau,4475.5,INR,card,400013,HDFC,debit,False,,False,,False,,,,,,,,,False,1034,871.05,0,0.11,,,True
625658658453,cust_a9a9mzP44EYYUR,1898.16,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-06-10 15:00:00,Wednesday,10.0,False,1.0,1.0,False,45,590.49,1,,2026-06-12 06:30:00,39.5,True
288710732409,cust_sYGt2QMwVRktFf,1360.85,INR,card,508227,ICICI,credit,True,False,False,,False,,,,,,,,,False,1021,4278.08,0,0.29,,,False
372393696759,cust_AeALFo2ZyvqMng,1225.33,INR,netbanking,,,,True,True,False,,False,,,,,,,,,False,264,430.78,1,0.3,,,False
151917412001,cust_XTZ2tFnwVIu5YT,534.83,INR,upi,,,,True,False,False,,False,,,,,,,,,False,357,6225.18,2,0.63,,,False
079293836262,cust_JpBxmF566xOquj,3510.79,INR,card,524104,Axis,debit,False,,False,,False,,,,,,,,,False,72,1747.49,3,,,,True
169582389625,cust_sMnQe40FaRAvnQ,2985.81,INR,upi,,,,False,,False,,False,,,,,,,,,False,335,1279.08,0,0.34,,,True
357257857449,cust_F6oz6nrH1Io3j7,1767.36,INR,upi,,,,False,,False,,False,,,,,,,,,False,94,4823.15,2,0.16,,,True
622853560038,cust_Ci8nWQfTHiuf2W,1423.93,INR,card,524104,Axis,debit,True,False,False,,False,,,,,,,,,False,180,2469.98,0,0.37,,,True
818273895492,cust_WSGAi1UtWwgXoN,369.05,INR,card,508227,ICICI,debit,False,,False,,True,insufficient_funds,51,2026-07-01 03:00:00,Wednesday,1.0,True,2.0,2.0,False,433,2249.12,1,0.35,2026-07-02 07:12:00,28.2,True
767609456850,cust_yYHikhqi7crbSq,1844.83,INR,card,400012,HDFC,debit,False,,False,,False,,,,,,,,,False,376,3259.15,0,0.64,,,True
301632502133,cust_9vJ0oxDJOCQrb9,1154.85,INR,upi,,,,True,True,False,,False,,,,,,,,,False,41,5810.17,0,0.7,,,True
059436721702,cust_RUGJzMeAwy4vCL,3054.09,INR,upi,,,,False,,False,,False,,,,,,,,,False,341,2700.8,1,,,,True
214254927891,cust_XYL71F0KwRuoHe,321.5,INR,upi,,,,True,True,False,,False,,,,,,,,,False,540,3956.7,1,,,,False
632448275504,cust_vn4Yk3gLazPS7o,1135.48,INR,upi,,,,True,True,False,,False,,,,,,,,,False,407,7033.18,2,0.68,,,False
665129681935,cust_N3WyfLje0ai3m9,1575.33,INR,card,524104,Axis,debit,False,,False,,True,insufficient_funds,51,2026-06-09 13:00:00,Tuesday,9.0,False,1.0,1.0,False,466,4178.66,2,0.64,2026-06-11 09:30:00,44.5,True
052173049487,cust_RC5utiDdKD9ymR,3024.88,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,336,1007.64,0,0.73,,,True
388384690218,cust_T5m7DZIyvy6Pwo,701.08,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,112,4112.39,2,,,,False
826118374299,cust_XNaz8Tch8XLb3h,286.57,INR,card,524104,Axis,debit,False,,False,,False,,,,,,,,,False,44,2356.61,1,0.41,,,True
880853711183,cust_Qrex1VFI5Je9vO,476.4,INR,upi,,,,False,,False,,False,,,,,,,,,False,396,564.12,3,0.59,,,True
013102789580,cust_HMukeuXHDcZeZO,2334.73,INR,card,417612,Kotak,credit,True,True,False,,False,,,,,,,,,False,51,3156.84,0,0.45,,,True
068567618682,cust_qfpr5bc0GGlw6z,3239.65,INR,card,508227,ICICI,credit,False,,False,,False,,,,,,,,,False,53,2824.03,1,0.41,,,True
718889469081,cust_zE8nbqV2wnL7a4,1706.97,INR,card,508227,ICICI,debit,False,,False,,True,insufficient_funds,51,2026-08-10 07:00:00,Monday,10.0,False,1.0,1.0,False,76,5859.25,0,0.42,2026-08-11 21:12:00,38.2,False
527375523818,cust_Wqv7vBEQCDwfmf,861.98,INR,card,524104,Axis,credit,True,False,False,,False,,,,,,,,,False,278,5259.49,1,0.62,,,False
888601457404,cust_wksaq9crY6OZwJ,2607.14,INR,upi,,,,False,,False,,False,,,,,,,,,False,593,1253.2,2,0.17,,,True
544049108313,cust_SFjmhX2bIbT5sd,602.39,INR,card,508227,ICICI,credit,True,False,False,,False,,,,,,,,,False,97,1446.66,0,0.82,,,False
799638209487,cust_us8rGZtGyJkXk0,1366.73,INR,card,607332,SBI,credit,False,,False,,True,insufficient_funds,51,2026-06-24 12:00:00,Wednesday,24.0,False,4.0,4.0,False,123,641.17,0,0.42,2026-06-25 00:18:00,12.3,True
336674811500,cust_T0sSTZYSHa6p3m,1319.96,INR,netbanking,,,,True,True,False,,False,,,,,,,,,False,33,4526.22,3,0.61,,,False
179242704519,cust_iOdmWeNrX0RLIj,3700.45,INR,card,524104,Axis,debit,False,,False,,True,insufficient_funds,51,2026-07-31 23:00:00,Friday,31.0,True,3.0,3.0,False,561,1445.78,0,,2026-08-01 18:30:00,19.5,True
479619720314,cust_QMQodSF7id4hPB,2294.69,INR,upi,,,,False,,True,77.7,False,,,,,,,,,False,635,2343.22,2,0.31,,,False
994060858181,cust_QmS4rsNe9i9EGv,906.61,INR,upi,,,,False,,False,,False,,,,,,,,,False,310,1578.86,2,,,,True
766236003569,cust_DnnxIYmTFJg8zv,2059.19,INR,card,607332,SBI,credit,False,,False,,False,,,,,,,,,False,47,5678.03,2,0.18,,,True
600443392577,cust_UAp8JRH0krW7s0,1726.37,INR,card,508228,ICICI,debit,True,False,False,,False,,,,,,,,,False,455,3666.47,0,0.46,,,True
652393115239,cust_f50YGGBJfvOqV8,1170.63,INR,netbanking,,,,True,True,False,,False,,,,,,,,,False,934,5968.31,1,0.32,,,False
536142304894,cust_YW8ijQf52ITgIH,2645.93,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,53,7547.92,1,,,,False
400343784150,cust_sNbOVcZFapXJ5E,2980.44,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-08-20 04:00:00,Thursday,20.0,False,2.0,2.0,False,352,1375.05,0,,2026-08-23 07:00:00,75.0,False
816447766063,cust_SDbmBssWuvzaqz,1389.37,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,136,2771.04,2,0.26,,,True
381881587934,cust_FUExdNxoSxahMY,2543.07,INR,card,508227,ICICI,credit,False,,False,,False,,,,,,,,,False,27,3146.14,0,0.63,,,True
396195916455,cust_dcUqrPuBHZYeCg,491.01,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,74,2033.57,3,,,,True
529679961087,cust_Ci8nWQfTHiuf2W,2352.62,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-06-21 14:00:00,Sunday,21.0,False,2.0,2.0,False,180,2469.98,2,0.37,2026-06-21 15:18:00,1.3,True
337018567736,cust_CJX9SexIkD33Ny,655.42,INR,card,607331,SBI,debit,False,,False,,True,insufficient_funds,51,2026-08-27 19:00:00,Thursday,27.0,True,1.0,1.0,False,277,1675.64,1,0.22,2026-08-28 01:18:00,6.3,False
532992067171,cust_H4QOniD0NCNOJ1,713.19,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-08-13 02:00:00,Thursday,13.0,False,2.0,2.0,False,736,1624.11,2,0.53,2026-08-15 06:00:00,52.0,False
847248619590,cust_ewgTemzlXrlrXw,220.89,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,116,1355.94,0,0.33,,,True
120098443724,cust_IJulZidhpNPu2F,2256.5,INR,upi,,,,True,False,False,,False,,,,,,,,,False,74,815.05,0,0.59,,,False
607008208672,cust_hK2Qil62gfjVNt,397.08,INR,upi,,,,False,,False,,False,,,,,,,,,False,210,2534.96,1,0.54,,,True
200827613688,cust_fCdau1nMT1kzwC,962.59,INR,card,417612,Kotak,credit,False,,False,,True,insufficient_funds,51,2026-06-09 15:00:00,Tuesday,9.0,False,1.0,1.0,False,542,2936.78,0,,2026-06-11 12:24:00,45.4,False
267930779450,cust_Kjjmt27txoknOi,233.56,INR,upi,,,,True,False,False,,False,,,,,,,,,False,45,937.67,0,,,,False
199644099157,cust_eM5UAp4zpJFfsG,1059.47,INR,upi,,,,False,,False,,False,,,,,,,,,False,197,1558.8,2,0.2,,,True
660529883455,cust_MvBzZLWy67kbEB,2049.01,INR,card,400012,HDFC,credit,False,,False,,False,,,,,,,,,False,101,5640.07,2,0.59,,,True
465388879866,cust_j55m8A7UqijALG,1254.67,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,442,633.44,4,0.1,,,False
473979735496,cust_RUGJzMeAwy4vCL,1614.7,INR,upi,,,,True,False,False,,False,,,,,,,,,False,341,2700.8,1,0.75,,,False
467609374162,cust_YVXes4FPOW9dK0,1661.01,INR,card,508227,ICICI,credit,False,,False,,False,,,,,,,,,False,452,187.1,1,0.29,,,True
420614584465,cust_SOvPQHwoItQFEs,3565.12,INR,card,417612,Kotak,credit,True,False,False,,False,,,,,,,,,False,336,4566.71,0,0.26,,,False
199912037657,cust_2xOD1hEhFgFQiz,477.4,INR,upi,,,,False,,False,,False,,,,,,,,,False,41,2216.16,4,,,,True
017616378462,cust_5LDQCHYzHigAmQ,730.42,INR,upi,,,,True,False,False,,False,,,,,,,,,False,214,352.33,4,0.09,,,True
280550667416,cust_rMuyDG2LUcQ1gn,279.23,INR,card,607331,SBI,credit,False,,False,,True,insufficient_funds,51,2026-06-30 22:00:00,Tuesday,30.0,True,1.0,1.0,False,201,483.69,3,,2026-07-01 00:36:00,2.6,True
208380585317,cust_3ExDi6ZWrzQCES,4126.02,INR,card,524105,Axis,credit,False,,False,,True,insufficient_funds,51,2026-06-06 02:00:00,Saturday,6.0,False,1.0,1.0,False,157,2147.99,0,0.28,2026-06-06 09:30:00,7.5,False
223770619677,cust_2PfTNLUesscYu5,1521.3,INR,card,400014,HDFC,credit,False,,False,,False,,,,,,,,,False,94,8462.6,3,0.7,,,True
160828384066,cust_fgZiOJQOTpWywX,935.77,INR,upi,,,,False,,False,,False,,,,,,,,,False,286,3769.59,0,0.15,,,True
407755708985,cust_8gRGMOLAhR8irH,1330.73,INR,card,400012,HDFC,debit,True,False,False,,False,,,,,,,,,False,153,2301.91,0,0.29,,,False
953313190209,cust_FuOloAXx2mV6wc,2232.54,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-06-27 15:00:00,Saturday,27.0,True,1.0,1.0,False,342,2806.96,1,0.32,2026-06-27 22:48:00,7.8,True
283309989354,cust_s9MsCLiP20483b,501.7,INR,upi,,,,True,True,False,,False,,,,,,,,,False,22,4567.81,2,0.78,,,True
064011575309,cust_Y5kCNM1YS3j6Xi,278.61,INR,card,508228,ICICI,debit,False,,False,,True,insufficient_funds,51,2026-08-09 06:00:00,Sunday,9.0,False,1.0,1.0,False,499,542.42,0,,2026-08-10 14:42:00,32.7,False
054220344874,cust_bKzbTl5xzMSvcF,479.62,INR,upi,,,,False,,True,33.9,False,,,,,,,,,False,123,1622.5,2,0.12,,,True
820719292563,cust_lH0Evl05TrX9jM,1624.45,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,526,1845.11,3,0.56,,,True
561378293217,cust_dcUqrPuBHZYeCg,409.34,INR,card,508227,ICICI,credit,True,False,False,,False,,,,,,,,,False,74,2033.57,0,0.41,,,False
006584992792,cust_w5qM3jAUmRaOmj,511.08,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-06 19:00:00,Monday,6.0,False,1.0,1.0,False,410,5290.78,1,0.33,2026-07-07 10:12:00,15.2,False
755100698269,cust_9j3mhkVRwspsgP,1101.75,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,1150,2321.51,1,0.32,,,True
815284471691,cust_JHXtDs8rPlrL9x,2413.14,INR,wallet,,,,False,,False,,True,insufficient_funds,51,2026-08-25 16:00:00,Tuesday,25.0,True,1.0,1.0,False,1,692.71,2,0.38,2026-08-25 18:30:00,2.5,False
717928487129,cust_fnDSYSzcamDgIz,2171.33,INR,card,400013,HDFC,credit,False,,False,,False,,,,,,,,,False,24,2973.89,1,0.34,,,True
543650604691,cust_FDUO4967luCPmS,1903.39,INR,netbanking,,,,False,,False,,True,insufficient_funds,51,2026-08-17 20:00:00,Monday,17.0,False,2.0,2.0,False,725,3619.08,1,0.96,2026-08-18 02:36:00,6.6,False
752229247541,cust_rSZUwrRJ2BufAz,687.22,INR,wallet,,,,False,,False,,False,,,,,,,,,False,66,8016.02,2,0.4,,,True
667796517608,cust_bsp5v5MmtCjaUh,2718.86,INR,card,524104,Axis,debit,True,False,False,,False,,,,,,,,,False,112,4795.33,3,0.6,,,False
512580114246,cust_JZhmJid8q48pJb,653.19,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,211,933.82,2,0.54,,,True
172111448737,cust_3ExDi6ZWrzQCES,597.01,INR,card,400013,HDFC,credit,False,,False,,False,,,,,,,,,False,157,2147.99,2,0.28,,,True
997954624643,cust_XSJMC5l6tURnvg,1934.41,INR,card,400013,HDFC,credit,False,,False,,True,insufficient_funds,51,2026-07-31 21:00:00,Friday,31.0,True,1.0,1.0,False,333,2702.92,0,0.83,2026-08-01 05:42:00,8.7,True
560613121225,cust_XYL71F0KwRuoHe,1581.81,INR,card,607331,SBI,credit,False,,False,,True,insufficient_funds,51,2026-08-07 22:00:00,Friday,7.0,False,1.0,1.0,False,540,3956.7,0,0.31,2026-08-09 06:06:00,32.1,False
305643847776,cust_Qz8PiX5f21RwZ5,811.78,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,130,3887.05,0,0.67,,,False
437141018416,cust_8UzNtyrD1LeY9o,50.64,INR,upi,,,,False,,False,,False,,,,,,,,,False,61,3053.11,1,,,,True
422943986607,cust_AZdNkF7JDJJMHq,957.72,INR,card,400014,HDFC,debit,True,True,False,,False,,,,,,,,,False,334,2072.38,0,0.44,,,False
504505810836,cust_fL41SnlJvhwgAU,1630.26,INR,upi,,,,False,,True,9.8,False,,,,,,,,,False,24,3805.2,1,0.57,,,True
821664001855,cust_fCdau1nMT1kzwC,2095.18,INR,card,607331,SBI,debit,False,,False,,False,,,,,,,,,False,542,2936.78,0,,,,True
061457885789,cust_Ld3H6LBwPr3byl,1242.11,INR,card,524105,Axis,debit,False,,False,,True,insufficient_funds,51,2026-07-22 22:00:00,Wednesday,22.0,False,1.0,1.0,False,167,3433.97,1,,2026-07-23 10:18:00,12.3,False
172825846045,cust_4PQgC7bYa7xQyh,959.2,INR,card,607331,SBI,credit,True,True,False,,False,,,,,,,,,False,25,4764.82,0,0.57,,,False
513585581651,cust_SPPvWcuHOt2WVf,1249.22,INR,card,508227,ICICI,credit,False,,False,,True,insufficient_funds,51,2026-08-01 01:00:00,Saturday,1.0,True,2.0,2.0,False,301,2067.31,1,,2026-08-01 18:48:00,17.8,False
990564659143,cust_nHgqnwEBxaW0j3,626.0,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,349,386.6,3,0.45,,,True
229721366013,cust_ImO02A11wtfsYd,2197.65,INR,card,607331,SBI,credit,False,,False,,True,insufficient_funds,51,2026-06-11 13:00:00,Thursday,11.0,False,1.0,1.0,False,859,1717.65,1,0.28,2026-06-13 17:30:00,52.5,False
769965660396,cust_eb9FnZcwlaLfib,821.23,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,463,2357.79,0,0.34,,,True
757368734736,cust_iS3uC4aoQDE6kG,2615.27,INR,card,417612,Kotak,debit,False,,False,,False,,,,,,,,,False,289,4849.78,2,0.42,,,True
779214231642,cust_x13NPGw2ZmJ518,1219.73,INR,wallet,,,,True,True,False,,False,,,,,,,,,False,340,2517.75,1,0.25,,,False
703996429966,cust_AVCMniLGS0gXk9,2613.39,INR,upi,,,,False,,False,,False,,,,,,,,,False,170,6845.0,2,0.2,,,True
303891855865,cust_LqUFWuTwUQS0d1,1417.74,INR,upi,,,,False,,False,,False,,,,,,,,,False,563,1532.33,1,0.66,,,True
736342645207,cust_wZZjodfvJYOudf,3222.54,INR,card,400014,HDFC,debit,False,,False,,True,insufficient_funds,51,2026-06-23 00:00:00,Tuesday,23.0,False,1.0,1.0,False,1829,254.34,2,0.28,2026-06-23 15:12:00,15.2,False
501182122132,cust_dWrXrVEEqDzhvy,1476.0,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,305,7398.64,1,,,,True
366615568041,cust_pxrlT9H9rdzerX,867.95,INR,netbanking,,,,True,False,False,,False,,,,,,,,,False,95,3842.01,1,,,,True
457882629292,cust_kXnOk9Om3TtumD,1816.86,INR,card,400014,HDFC,debit,False,,False,,False,,,,,,,,,False,1368,3170.38,0,,,,True
005456719804,cust_GLvlQjOOqWqdfl,1255.84,INR,card,417612,Kotak,debit,False,,False,,True,insufficient_funds,51,2026-06-07 18:00:00,Sunday,7.0,False,3.0,3.0,True,445,5338.27,1,0.32,2026-06-09 01:48:00,31.8,False
782033856401,cust_uAbgATFWP5lCRd,1375.41,INR,card,400014,HDFC,debit,False,,False,,False,,,,,,,,,False,826,3970.15,0,0.39,,,True
430896803245,cust_Ysq16cjjgKXu5I,3062.62,INR,upi,,,,True,False,False,,False,,,,,,,,,False,741,3591.61,0,,,,False
711587372529,cust_xfRSJhJphRgvJz,4688.76,INR,card,508228,ICICI,debit,True,False,False,,False,,,,,,,,,False,364,3696.78,0,0.84,,,False
067789761046,cust_ok4ESUBUc1j3Qr,893.34,INR,card,524104,Axis,credit,True,True,False,,False,,,,,,,,,False,323,3425.67,1,0.46,,,False
719135167617,cust_uO9CTw0NZAH1w6,2441.14,INR,card,607331,SBI,debit,False,,False,,False,,,,,,,,,False,123,5000.18,2,0.02,,,True
452134690898,cust_j5wgIU7VmZC0JF,1120.78,INR,upi,,,,False,,False,,False,,,,,,,,,False,358,4288.67,1,0.31,,,True
830323395935,cust_jhs64K2K59Ye67,1580.12,INR,card,524104,Axis,debit,False,,False,,True,insufficient_funds,51,2026-06-12 11:00:00,Friday,12.0,False,1.0,1.0,False,25,975.87,1,,2026-06-14 14:36:00,51.6,False
962650363517,cust_2U3DfbpUfHiXXd,1873.86,INR,card,400013,HDFC,credit,True,False,False,,False,,,,,,,,,False,42,1791.95,0,,,,False
296897797644,cust_TxUiMNf1GPUdsd,3396.59,INR,upi,,,,False,,False,,True,insufficient_funds,51,2026-07-14 11:00:00,Tuesday,14.0,False,1.0,1.0,False,18,1289.61,1,0.27,2026-07-18 17:06:00,102.1,True
786192874509,cust_WZhELt4nezjdVm,3103.0,INR,upi,,,,True,True,False,,False,,,,,,,,,False,326,1029.78,0,,,,False
092774220745,cust_6YGSIJ6x7oK8r5,335.04,INR,upi,,,,False,,True,20.5,False,,,,,,,,,False,572,4500.63,2,0.19,,,True
947418621409,cust_8D7EUdRO6xZATJ,983.27,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,475,579.37,0,0.4,,,True
582741621480,cust_oc2ywGvRGRwqmI,776.96,INR,card,508227,ICICI,debit,False,,False,,False,,,,,,,,,False,3,1779.32,2,,,,True
039229743709,cust_0IgzAZJE8TLrhU,2032.18,INR,card,400012,HDFC,credit,False,,False,,False,,,,,,,,,False,435,1668.36,1,0.62,,,True
462818783672,cust_jzDAns80tkiSee,1333.09,INR,card,607331,SBI,debit,False,,False,,True,insufficient_funds,51,2026-08-13 01:00:00,Thursday,13.0,False,1.0,1.0,False,323,3856.66,1,0.5,2026-08-13 06:54:00,5.9,True
388529403620,cust_xtX6iiHAkh6Su4,2097.27,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,185,303.49,3,0.6,,,True
058078832868,cust_SOvPQHwoItQFEs,678.29,INR,card,400014,HDFC,debit,False,,False,,False,,,,,,,,,False,336,4566.71,1,0.26,,,True
962805092633,cust_lXNGFsbtXmXhQ2,89.54,INR,netbanking,,,,False,,False,,False,,,,,,,,,False,174,1779.85,0,,,,True
797334811129,cust_cXoalVfd51dVL5,2541.36,INR,upi,,,,True,False,False,,False,,,,,,,,,False,407,1176.16,0,,,,False
194398719012,cust_oTjT3TLRTbHJQA,1128.4,INR,card,417612,Kotak,credit,False,,False,,False,,,,,,,,,False,121,711.43,1,0.27,,,True
